"","Gene","F_values","P_values","Genetic.Elements","stage","counts","Sample","logCounts"
"1443","BB_0727_-_phosphofructokinase",6.43881650347992,0.0321078432814178,"Chromosome","Stationary",1220.02,"Stationary Sample 8",3.08636695019806
"1444","BB_0727_-_phosphofructokinase",6.43881650347992,0.0321078432814178,"Chromosome","Stationary",1117.6,"Stationary Sample 7",3.04828639310613
"1445","BB_0727_-_phosphofructokinase",6.43881650347992,0.0321078432814178,"Chromosome","Stationary",822.188,"Stationary Sample 9",2.91497113387487
"1446","BB_0727_-_phosphofructokinase",6.43881650347992,0.0321078432814178,"Chromosome","Early",726.825,"Early Sample 2",2.86142985696197
"1447","BB_0727_-_phosphofructokinase",6.43881650347992,0.0321078432814178,"Chromosome","Early",649.635,"Early Sample 3",2.81266941508994
"1448","BB_0727_-_phosphofructokinase",6.43881650347992,0.0321078432814178,"Chromosome","Mid",727.18,"Mid Sample 4",2.86164192575698
"1449","BB_0727_-_phosphofructokinase",6.43881650347992,0.0321078432814178,"Chromosome","Mid",882.472,"Mid Sample 6",2.94570093452625
"1450","BB_0728_cdr_CoA-disulfide_reductase",5.8787421166277,0.0385753111636065,"Chromosome","Early",341.901,"Early Sample 3",2.53390037103306
"1451","BB_0728_cdr_CoA-disulfide_reductase",5.8787421166277,0.0385753111636065,"Chromosome","Stationary",159.002,"Stationary Sample 8",2.20140258710977
"1452","BB_0728_cdr_CoA-disulfide_reductase",5.8787421166277,0.0385753111636065,"Chromosome","Early",373.235,"Early Sample 2",2.57198236281868
"1453","BB_0728_cdr_CoA-disulfide_reductase",5.8787421166277,0.0385753111636065,"Chromosome","Early",290.672,"Early Sample 1",2.46340319884589
"1454","BB_0728_cdr_CoA-disulfide_reductase",5.8787421166277,0.0385753111636065,"Chromosome","Stationary",238.33,"Stationary Sample 7",2.37717871299024
"1455","BB_0728_cdr_CoA-disulfide_reductase",5.8787421166277,0.0385753111636065,"Chromosome","Mid",195.484,"Mid Sample 5",2.29111121699494
"1456","BB_0728_cdr_CoA-disulfide_reductase",5.8787421166277,0.0385753111636065,"Chromosome","Stationary",249.609,"Stationary Sample 9",2.39726024038487
"1457","BB_0728_cdr_CoA-disulfide_reductase",5.8787421166277,0.0385753111636065,"Chromosome","Mid",284.502,"Mid Sample 4",2.45408532375714
"1458","BB_0728_cdr_CoA-disulfide_reductase",5.8787421166277,0.0385753111636065,"Chromosome","Mid",236.587,"Mid Sample 6",2.37399087730216
"1459","BB_0729_-_dicarboxylate/amino_acid:cation_symporter",8.90605193199365,0.0159978067596177,"Chromosome","Early",209.751,"Early Sample 3",2.32170404002968
"1460","BB_0729_-_dicarboxylate/amino_acid:cation_symporter",8.90605193199365,0.0159978067596177,"Chromosome","Early",243.81,"Early Sample 2",2.38705151447249
"1461","BB_0729_-_dicarboxylate/amino_acid:cation_symporter",8.90605193199365,0.0159978067596177,"Chromosome","Stationary",128.985,"Stationary Sample 7",2.11053920800465
"1462","BB_0729_-_dicarboxylate/amino_acid:cation_symporter",8.90605193199365,0.0159978067596177,"Chromosome","Mid",137.634,"Mid Sample 4",2.13872573178028
"1463","BB_0729_-_dicarboxylate/amino_acid:cation_symporter",8.90605193199365,0.0159978067596177,"Chromosome","Early",174.866,"Early Sample 1",2.24270537581485
"1464","BB_0729_-_dicarboxylate/amino_acid:cation_symporter",8.90605193199365,0.0159978067596177,"Chromosome","Stationary",54.0137,"Stationary Sample 8",1.73250392796708
"1465","BB_0729_-_dicarboxylate/amino_acid:cation_symporter",8.90605193199365,0.0159978067596177,"Chromosome","Mid",142.789,"Mid Sample 6",2.15469475209486
"1466","BB_0729_-_dicarboxylate/amino_acid:cation_symporter",8.90605193199365,0.0159978067596177,"Chromosome","Stationary",122.954,"Stationary Sample 9",2.08974266198624
"1467","BB_0729_-_dicarboxylate/amino_acid:cation_symporter",8.90605193199365,0.0159978067596177,"Chromosome","Mid",150.813,"Mid Sample 5",2.17843877909956
"1468","BB_0730_pgi_glucose-6-phosphate_isomerase",8.37616136154025,0.0183390372876649,"Chromosome","Mid",303.379,"Mid Sample 4",2.48198551547588
"1469","BB_0730_pgi_glucose-6-phosphate_isomerase",8.37616136154025,0.0183390372876649,"Chromosome","Mid",310.585,"Mid Sample 5",2.49218047723112
"1470","BB_0730_pgi_glucose-6-phosphate_isomerase",8.37616136154025,0.0183390372876649,"Chromosome","Early",366.231,"Early Sample 3",2.56375510282511
"1471","BB_0730_pgi_glucose-6-phosphate_isomerase",8.37616136154025,0.0183390372876649,"Chromosome","Stationary",269.364,"Stationary Sample 9",2.43033955261165
"1472","BB_0730_pgi_glucose-6-phosphate_isomerase",8.37616136154025,0.0183390372876649,"Chromosome","Early",435.273,"Early Sample 2",2.6387617286904
"1473","BB_0730_pgi_glucose-6-phosphate_isomerase",8.37616136154025,0.0183390372876649,"Chromosome","Early",369.305,"Early Sample 1",2.56738518757979
"1474","BB_0730_pgi_glucose-6-phosphate_isomerase",8.37616136154025,0.0183390372876649,"Chromosome","Stationary",221.537,"Stationary Sample 7",2.34544627030574
"1475","BB_0730_pgi_glucose-6-phosphate_isomerase",8.37616136154025,0.0183390372876649,"Chromosome","Mid",348.234,"Mid Sample 6",2.54187117140945
"1476","BB_0730_pgi_glucose-6-phosphate_isomerase",8.37616136154025,0.0183390372876649,"Chromosome","Stationary",90.6997,"Stationary Sample 8",1.95760585058204
"1477","BB_0738_valS_valine--tRNA_ligase",5.51241148309535,0.0437729622307752,"Chromosome","Stationary",1901.79,"Stationary Sample 8",3.27916255945924
"1478","BB_0738_valS_valine--tRNA_ligase",5.51241148309535,0.0437729622307752,"Chromosome","Stationary",818.787,"Stationary Sample 9",2.9131709386887
"1479","BB_0738_valS_valine--tRNA_ligase",5.51241148309535,0.0437729622307752,"Chromosome","Early",645.579,"Early Sample 2",2.80994939480501
"1480","BB_0738_valS_valine--tRNA_ligase",5.51241148309535,0.0437729622307752,"Chromosome","Early",660.325,"Early Sample 3",2.81975774003617
"1481","BB_0738_valS_valine--tRNA_ligase",5.51241148309535,0.0437729622307752,"Chromosome","Mid",647.377,"Mid Sample 4",2.81115726573303
"1482","BB_0738_valS_valine--tRNA_ligase",5.51241148309535,0.0437729622307752,"Chromosome","Mid",696.482,"Mid Sample 5",2.8429098969241
"1483","BB_0738_valS_valine--tRNA_ligase",5.51241148309535,0.0437729622307752,"Chromosome","Stationary",1537.77,"Stationary Sample 7",3.18689138409972
"1484","BB_0738_valS_valine--tRNA_ligase",5.51241148309535,0.0437729622307752,"Chromosome","Mid",730.289,"Mid Sample 6",2.86349475911704
"1485","BB_0738_valS_valine--tRNA_ligase",5.51241148309535,0.0437729622307752,"Chromosome","Early",646.006,"Early Sample 1",2.81023655167123
"1486","BB_0739_-_hypothetical_protein",8.55122941924948,0.0175177827371728,"Chromosome","Stationary",29.5814,"Stationary Sample 8",1.4710187240181
"1487","BB_0739_-_hypothetical_protein",8.55122941924948,0.0175177827371728,"Chromosome","Stationary",429.135,"Stationary Sample 9",2.63259393678153
"1488","BB_0739_-_hypothetical_protein",8.55122941924948,0.0175177827371728,"Chromosome","Mid",739.033,"Mid Sample 5",2.86866383135548
"1489","BB_0739_-_hypothetical_protein",8.55122941924948,0.0175177827371728,"Chromosome","Mid",568.202,"Mid Sample 4",2.75450275805189
"1490","BB_0739_-_hypothetical_protein",8.55122941924948,0.0175177827371728,"Chromosome","Early",608.345,"Early Sample 1",2.78414994292823
"1491","BB_0739_-_hypothetical_protein",8.55122941924948,0.0175177827371728,"Chromosome","Mid",612.794,"Mid Sample 6",2.78731450437316
"1492","BB_0739_-_hypothetical_protein",8.55122941924948,0.0175177827371728,"Chromosome","Stationary",104.065,"Stationary Sample 7",2.01730468856216
"1493","BB_0739_-_hypothetical_protein",8.55122941924948,0.0175177827371728,"Chromosome","Early",495.971,"Early Sample 3",2.69545628353016
"1494","BB_0739_-_hypothetical_protein",8.55122941924948,0.0175177827371728,"Chromosome","Early",741.419,"Early Sample 2",2.87006371129892
"1495","BB_0751_-_hypothetical_protein",5.4523117525029,0.0447133534807573,"Chromosome","Stationary",30.6575,"Stationary Sample 8",1.48653673693478
"1496","BB_0751_-_hypothetical_protein",5.4523117525029,0.0447133534807573,"Chromosome","Early",203.66,"Early Sample 1",2.30890573943157
"1497","BB_0751_-_hypothetical_protein",5.4523117525029,0.0447133534807573,"Chromosome","Early",326.346,"Early Sample 2",2.51367829394766
"1498","BB_0751_-_hypothetical_protein",5.4523117525029,0.0447133534807573,"Chromosome","Early",253.484,"Early Sample 3",2.40395055171271
"1499","BB_0751_-_hypothetical_protein",5.4523117525029,0.0447133534807573,"Chromosome","Stationary",180.865,"Stationary Sample 9",2.25735453271105
"1500","BB_0751_-_hypothetical_protein",5.4523117525029,0.0447133534807573,"Chromosome","Mid",207.836,"Mid Sample 5",2.31772077540214
"1501","BB_0751_-_hypothetical_protein",5.4523117525029,0.0447133534807573,"Chromosome","Mid",199.574,"Mid Sample 4",2.30010396184102
"1502","BB_0751_-_hypothetical_protein",5.4523117525029,0.0447133534807573,"Chromosome","Mid",225.204,"Mid Sample 6",2.35257610004476
"1503","BB_0751_-_hypothetical_protein",5.4523117525029,0.0447133534807573,"Chromosome","Stationary",120.446,"Stationary Sample 7",2.08079238169615
"1504","BB_0752_-_hypothetical_protein",12.4347374488136,0.00734287313935665,"Chromosome","Early",457.557,"Early Sample 1",2.66044520385273
"1505","BB_0752_-_hypothetical_protein",12.4347374488136,0.00734287313935665,"Chromosome","Early",611.164,"Early Sample 3",2.7861577646419
"1506","BB_0752_-_hypothetical_protein",12.4347374488136,0.00734287313935665,"Chromosome","Mid",403.937,"Mid Sample 4",2.60631363569008
"1507","BB_0752_-_hypothetical_protein",12.4347374488136,0.00734287313935665,"Chromosome","Mid",335.965,"Mid Sample 6",2.52629403602495
"1508","BB_0752_-_hypothetical_protein",12.4347374488136,0.00734287313935665,"Chromosome","Early",635.93,"Early Sample 2",2.80340931331061
"1509","BB_0752_-_hypothetical_protein",12.4347374488136,0.00734287313935665,"Chromosome","Stationary",183.837,"Stationary Sample 7",2.26443292423544
"1510","BB_0752_-_hypothetical_protein",12.4347374488136,0.00734287313935665,"Chromosome","Stationary",51.9704,"Stationary Sample 8",1.71575605946523
"1511","BB_0752_-_hypothetical_protein",12.4347374488136,0.00734287313935665,"Chromosome","Stationary",308.756,"Stationary Sample 9",2.48961540591654
"1512","BB_0752_-_hypothetical_protein",12.4347374488136,0.00734287313935665,"Chromosome","Mid",352.272,"Mid Sample 5",2.54687812507522
"1513","BB_0753_-_hypothetical_protein",9.15359613284901,0.0150400528573737,"Chromosome","Stationary",499.179,"Stationary Sample 9",2.69825630669048
"1514","BB_0753_-_hypothetical_protein",9.15359613284901,0.0150400528573737,"Chromosome","Stationary",79.6717,"Stationary Sample 8",1.90130408405075
"1515","BB_0753_-_hypothetical_protein",9.15359613284901,0.0150400528573737,"Chromosome","Stationary",350.289,"Stationary Sample 7",2.54442649953776
"1516","BB_0753_-_hypothetical_protein",9.15359613284901,0.0150400528573737,"Chromosome","Mid",570.35,"Mid Sample 6",2.75614144588328
"1517","BB_0753_-_hypothetical_protein",9.15359613284901,0.0150400528573737,"Chromosome","Early",1087.67,"Early Sample 2",3.03649715003302
"1518","BB_0753_-_hypothetical_protein",9.15359613284901,0.0150400528573737,"Chromosome","Early",804.605,"Early Sample 1",2.90558272704914
"1519","BB_0753_-_hypothetical_protein",9.15359613284901,0.0150400528573737,"Chromosome","Early",852.994,"Early Sample 3",2.93094597633041
"1520","BB_0753_-_hypothetical_protein",9.15359613284901,0.0150400528573737,"Chromosome","Mid",784.233,"Mid Sample 5",2.89444511316996
"1521","BB_0753_-_hypothetical_protein",9.15359613284901,0.0150400528573737,"Chromosome","Mid",902.544,"Mid Sample 4",2.95546838342136
"1522","BB_0754_-_ABC_transporter_ATP-binding_protein",14.09031591571,0.0054089565387942,"Chromosome","Early",511.959,"Early Sample 1",2.70923518209549
"1523","BB_0754_-_ABC_transporter_ATP-binding_protein",14.09031591571,0.0054089565387942,"Chromosome","Early",661.11,"Early Sample 3",2.82027372638192
"1524","BB_0754_-_ABC_transporter_ATP-binding_protein",14.09031591571,0.0054089565387942,"Chromosome","Mid",381.881,"Mid Sample 5",2.58192805114518
"1525","BB_0754_-_ABC_transporter_ATP-binding_protein",14.09031591571,0.0054089565387942,"Chromosome","Stationary",204.376,"Stationary Sample 7",2.31042989498745
"1526","BB_0754_-_ABC_transporter_ATP-binding_protein",14.09031591571,0.0054089565387942,"Chromosome","Stationary",81.2178,"Stationary Sample 8",1.90965122129289
"1527","BB_0754_-_ABC_transporter_ATP-binding_protein",14.09031591571,0.0054089565387942,"Chromosome","Early",592.531,"Early Sample 2",2.77271107666822
"1528","BB_0754_-_ABC_transporter_ATP-binding_protein",14.09031591571,0.0054089565387942,"Chromosome","Mid",415.199,"Mid Sample 6",2.61825629885051
"1529","BB_0754_-_ABC_transporter_ATP-binding_protein",14.09031591571,0.0054089565387942,"Chromosome","Stationary",342.309,"Stationary Sample 9",2.53441831777344
"1530","BB_0754_-_ABC_transporter_ATP-binding_protein",14.09031591571,0.0054089565387942,"Chromosome","Mid",411.659,"Mid Sample 4",2.61453761472534
"1531","BB_0755_rnz_ribonuclease_Z",7.09734760042224,0.0262265909639736,"Chromosome","Early",320.1,"Early Sample 2",2.50528567414413
"1532","BB_0755_rnz_ribonuclease_Z",7.09734760042224,0.0262265909639736,"Chromosome","Mid",274.965,"Mid Sample 5",2.43927741646939
"1533","BB_0755_rnz_ribonuclease_Z",7.09734760042224,0.0262265909639736,"Chromosome","Mid",356.862,"Mid Sample 4",2.55250030511749
"1534","BB_0755_rnz_ribonuclease_Z",7.09734760042224,0.0262265909639736,"Chromosome","Mid",295.877,"Mid Sample 6",2.47111120658911
"1535","BB_0755_rnz_ribonuclease_Z",7.09734760042224,0.0262265909639736,"Chromosome","Stationary",140.099,"Stationary Sample 7",2.14643503538548
"1536","BB_0755_rnz_ribonuclease_Z",7.09734760042224,0.0262265909639736,"Chromosome","Stationary",253.451,"Stationary Sample 9",2.40389400908724
"1537","BB_0755_rnz_ribonuclease_Z",7.09734760042224,0.0262265909639736,"Chromosome","Early",398.121,"Early Sample 3",2.60001508625926
"1538","BB_0755_rnz_ribonuclease_Z",7.09734760042224,0.0262265909639736,"Chromosome","Stationary",57.959,"Stationary Sample 8",1.76312088373101
"1539","BB_0755_rnz_ribonuclease_Z",7.09734760042224,0.0262265909639736,"Chromosome","Early",316.364,"Early Sample 1",2.50018705797713
"1540","BB_0757_clpP_ATP-dependent_Clp_protease_proteolytic_subunit",13.3401452358032,0.00618865150086019,"Chromosome","Stationary",2256.66,"Stationary Sample 7",3.35346613096659
"1541","BB_0757_clpP_ATP-dependent_Clp_protease_proteolytic_subunit",13.3401452358032,0.00618865150086019,"Chromosome","Stationary",2592.09,"Stationary Sample 8",3.41365007660627
"1542","BB_0757_clpP_ATP-dependent_Clp_protease_proteolytic_subunit",13.3401452358032,0.00618865150086019,"Chromosome","Mid",1984.16,"Mid Sample 4",3.29757669015453
"1543","BB_0757_clpP_ATP-dependent_Clp_protease_proteolytic_subunit",13.3401452358032,0.00618865150086019,"Chromosome","Mid",2101,"Mid Sample 6",3.32242605240595
"1544","BB_0757_clpP_ATP-dependent_Clp_protease_proteolytic_subunit",13.3401452358032,0.00618865150086019,"Chromosome","Early",1758.23,"Early Sample 3",3.24507568598077
"1545","BB_0757_clpP_ATP-dependent_Clp_protease_proteolytic_subunit",13.3401452358032,0.00618865150086019,"Chromosome","Early",1766.42,"Early Sample 2",3.2470939733048
"1546","BB_0757_clpP_ATP-dependent_Clp_protease_proteolytic_subunit",13.3401452358032,0.00618865150086019,"Chromosome","Early",1757.72,"Early Sample 1",3.24494969432143
"1547","BB_0757_clpP_ATP-dependent_Clp_protease_proteolytic_subunit",13.3401452358032,0.00618865150086019,"Chromosome","Stationary",2175.41,"Stationary Sample 9",3.33754112058121
"1548","BB_0757_clpP_ATP-dependent_Clp_protease_proteolytic_subunit",13.3401452358032,0.00618865150086019,"Chromosome","Mid",2163.27,"Mid Sample 5",3.33511072757232
"1549","BB_0763_-_acetoacetate_metabolism_regulatory_protein_AtoC",18.854033709192,0.00258683625047112,"Chromosome","Mid",143.85,"Mid Sample 6",2.15790986622634
"1550","BB_0763_-_acetoacetate_metabolism_regulatory_protein_AtoC",18.854033709192,0.00258683625047112,"Chromosome","Early",216.808,"Early Sample 1",2.33607530319732
"1551","BB_0763_-_acetoacetate_metabolism_regulatory_protein_AtoC",18.854033709192,0.00258683625047112,"Chromosome","Stationary",110.996,"Stationary Sample 8",2.04530732825306
"1552","BB_0763_-_acetoacetate_metabolism_regulatory_protein_AtoC",18.854033709192,0.00258683625047112,"Chromosome","Mid",188.36,"Mid Sample 4",2.27498868177068
"1553","BB_0763_-_acetoacetate_metabolism_regulatory_protein_AtoC",18.854033709192,0.00258683625047112,"Chromosome","Early",195.086,"Early Sample 2",2.29022610414128
"1554","BB_0763_-_acetoacetate_metabolism_regulatory_protein_AtoC",18.854033709192,0.00258683625047112,"Chromosome","Early",216.593,"Early Sample 3",2.33564441669143
"1555","BB_0763_-_acetoacetate_metabolism_regulatory_protein_AtoC",18.854033709192,0.00258683625047112,"Chromosome","Mid",147.331,"Mid Sample 5",2.16829413660806
"1556","BB_0763_-_acetoacetate_metabolism_regulatory_protein_AtoC",18.854033709192,0.00258683625047112,"Chromosome","Stationary",135.777,"Stationary Sample 9",2.13282620868482
"1557","BB_0763_-_acetoacetate_metabolism_regulatory_protein_AtoC",18.854033709192,0.00258683625047112,"Chromosome","Stationary",116.282,"Stationary Sample 7",2.06551249283948
"1558","BB_0764_-_sensory_transduction_histidine_kinase",6.36936917655532,0.0328271144598139,"Chromosome","Mid",106.375,"Mid Sample 5",2.02683957309264
"1559","BB_0764_-_sensory_transduction_histidine_kinase",6.36936917655532,0.0328271144598139,"Chromosome","Early",166.718,"Early Sample 3",2.22198249172156
"1560","BB_0764_-_sensory_transduction_histidine_kinase",6.36936917655532,0.0328271144598139,"Chromosome","Early",158.02,"Early Sample 1",2.1987120574604
"1561","BB_0764_-_sensory_transduction_histidine_kinase",6.36936917655532,0.0328271144598139,"Chromosome","Stationary",123.228,"Stationary Sample 9",2.09070939990516
"1562","BB_0764_-_sensory_transduction_histidine_kinase",6.36936917655532,0.0328271144598139,"Chromosome","Mid",164.139,"Mid Sample 4",2.21521178320076
